CreditScore,Age,Balance,Geography,Gender,Exited
747,37,135776.36,Germany,Male,1
645,40,131411.24,France,Male,0
752,36,0.0,Spain,Female,0
760,41,0.0,Spain,Female,0
714,45,106431.97,Germany,Female,0
717,50,90305.76,France,Male,0
645,28,117466.03,Germany,Male,0
681,32,148884.47,France,Male,0
681,44,91115.76,Germany,Female,1
679,37,77373.87,Germany,Female,0
528,23,104744.89,Spain,Male,0
710,31,0.0,France,Female,0
733,39,91538.51,Germany,Male,0
724,32,0.0,France,Female,0
726,34,185734.75,France,Female,0
520,30,143396.54,France,Male,0
556,40,125909.85,France,Male,0
579,45,0.0,France,Female,0
674,36,154525.7,France,Male,0
570,29,0.0,France,Female,0
631,51,100654.8,France,Male,0
623,44,83325.77,Spain,Male,0
665,35,110934.54,France,Male,0
523,36,113680.54,Spain,Female,0
706,31,117020.08,Germany,Male,0
619,49,145359.99,France,Female,0
593,39,151391.68,Germany,Female,1
608,66,123935.35,Spain,Male,0
526,36,0.0,France,Female,0
684,40,70291.02,Spain,Male,1
604,42,166031.45,Germany,Female,0
636,36,96643.32,Germany,Male,0
669,33,0.0,Spain,Female,0
624,71,0.0,France,Male,0
631,29,0.0,France,Male,0
753,48,0.0,France,Male,0
588,40,0.0,France,Male,0
729,26,97268.1,Germany,Male,0
602,42,0.0,France,Female,1
689,55,76296.81,Germany,Female,1
486,27,0.0,Spain,Male,0
809,42,64497.94,Germany,Female,1
562,38,0.0,France,Male,0
763,32,0.0,Spain,Female,0
669,57,0.0,France,Male,0
709,39,0.0,France,Male,0
554,45,0.0,Spain,Female,0
699,37,0.0,France,Male,0
732,54,134249.7,Spain,Male,0
625,45,0.0,France,Female,1
599,30,105443.68,France,Male,0
584,50,0.0,Spain,Female,1
499,35,0.0,France,Male,0
526,38,0.0,Spain,Male,0
625,35,86147.46,Germany,Female,1
537,38,96939.06,Spain,Female,0
696,47,106758.6,Spain,Male,0
679,33,112528.65,France,Female,0
684,60,116563.58,France,Male,1
850,32,0.0,France,Male,0
495,42,0.0,Spain,Female,0
537,38,141786.78,Spain,Female,0
850,41,136416.82,France,Male,0
513,30,0.0,France,Male,0
618,40,133245.52,Germany,Female,0
802,41,90757.64,Germany,Female,0
547,43,92350.36,France,Male,0
613,69,78778.49,Germany,Male,0
592,34,102143.93,Germany,Female,0
546,29,0.0,France,Male,0
721,37,98459.6,Germany,Male,0
671,47,114603.76,Germany,Female,1
624,35,0.0,Spain,Male,0
751,51,148074.79,Germany,Female,1
636,36,0.0,Spain,Male,1
607,62,108004.64,Spain,Female,1
509,29,107712.57,Germany,Female,0
653,35,0.0,Spain,Male,0
709,37,0.0,Spain,Female,0
559,32,145303.52,France,Male,0
684,37,138476.41,Germany,Male,0
635,27,127471.56,France,Female,1
709,26,156551.63,France,Male,0
656,49,97092.87,Germany,Female,1
793,32,0.0,France,Male,1
609,37,129312.79,Spain,Male,0
618,29,100315.1,Germany,Female,0
850,35,81684.97,France,Female,0
669,51,88827.53,Spain,Male,1
594,40,152092.44,Germany,Male,0
616,71,0.0,Spain,Male,0
676,49,0.0,France,Female,1
608,38,102406.76,Spain,Female,0
710,21,109130.96,France,Male,0
695,29,0.0,France,Male,0
530,33,75242.28,Germany,Male,0
509,29,0.0,Spain,Male,0
517,45,0.0,France,Female,1
758,33,129142.54,Germany,Male,0
665,51,0.0,France,Male,0
631,22,139129.92,Germany,Female,0
576,33,0.0,Spain,Male,0
544,22,66483.32,Spain,Male,0
596,40,62389.03,Germany,Male,1
481,34,0.0,France,Female,0
498,46,91857.66,France,Male,1
512,31,0.0,Spain,Male,0
594,56,0.0,France,Female,1
570,30,176173.52,France,Female,1
721,38,0.0,Spain,Male,0
453,37,131834.76,France,Female,0
562,48,92347.96,France,Male,0
682,40,0.0,France,Male,0
748,40,95297.11,France,Male,0
729,32,0.0,France,Female,0
663,39,0.0,France,Male,0
735,53,123845.36,France,Female,1
627,62,143426.34,Germany,Male,0
713,46,0.0,France,Male,0
562,31,112708.2,Germany,Male,0
632,43,100013.51,France,Male,0
479,33,208165.53,France,Female,1
658,21,0.0,Spain,Male,0
598,40,0.0,France,Female,1
597,19,0.0,France,Male,0
512,33,121685.31,France,Female,0
704,39,111525.02,France,Male,0
474,26,0.0,France,Male,0
604,36,113546.3,Germany,Male,0
683,41,95696.52,France,Male,0
537,28,88963.31,France,Male,0
794,31,144880.34,Spain,Male,0
732,55,136576.02,France,Male,1
495,38,63093.01,France,Female,0
552,38,132271.12,Germany,Male,0
602,29,88814.4,France,Female,0
607,40,90594.55,Germany,Male,0
675,33,141816.25,Germany,Female,1
443,54,138547.97,France,Female,1
727,31,52192.08,France,Female,0
482,38,124976.19,France,Male,0
686,34,0.0,France,Female,0
588,35,104356.38,Germany,Male,0
605,48,150315.92,Spain,Female,0
583,39,129299.28,France,Male,0
738,37,140950.92,Germany,Male,0
744,30,128065.12,Spain,Male,0
781,23,107433.48,France,Male,0
699,34,117468.67,France,Male,0
639,27,0.0,France,Female,0
583,27,0.0,France,Female,0
587,42,0.0,France,Male,0
694,40,0.0,France,Male,0
570,29,153040.03,France,Female,1
692,45,142084.04,Germany,Male,1
511,30,0.0,France,Female,0
788,32,112079.58,France,Male,0
526,66,132044.6,Spain,Male,0
749,46,66582.81,Spain,Female,1
691,33,0.0,France,Female,0
481,39,0.0,France,Female,0
752,33,0.0,France,Male,0
658,38,102895.1,France,Female,0
679,42,0.0,Spain,Male,0
754,27,117578.35,Germany,Male,0
679,47,198546.1,France,Male,1
633,39,0.0,Spain,Female,0
674,31,0.0,France,Female,0
600,28,116623.31,Germany,Male,0
645,49,0.0,Spain,Male,0
698,36,0.0,France,Male,0
508,54,0.0,Spain,Male,0
555,44,105770.7,France,Female,1
751,48,0.0,France,Female,1
738,39,94435.45,France,Female,0
706,39,112889.91,Germany,Female,0
595,53,0.0,France,Female,1
577,43,127940.47,Germany,Female,1
578,36,129745.1,Germany,Female,0
699,32,0.0,France,Male,0
826,30,0.0,France,Female,0
656,46,141535.52,Germany,Female,1
556,47,139914.27,France,Female,0
569,41,120243.49,France,Male,1
765,34,91835.16,France,Male,0
544,37,0.0,Spain,Male,0
588,22,67178.19,Spain,Female,1
740,31,0.0,Spain,Female,0
850,38,115378.94,Spain,Male,0
766,30,127786.28,Germany,Male,0
849,41,0.0,France,Female,1
612,33,64900.32,France,Female,0
517,53,109172.88,Germany,Male,1
645,55,0.0,France,Female,0
696,43,114091.38,Germany,Male,0
716,40,0.0,France,Female,0
590,32,0.0,France,Male,0
656,45,145933.27,France,Female,0
473,35,131504.73,Germany,Female,0
742,44,107926.02,Germany,Female,1
834,57,112281.6,Germany,Female,1
721,41,0.0,France,Male,0
590,29,0.0,Spain,Male,1
516,31,0.0,Spain,Female,0
850,33,124781.67,France,Male,0
748,39,132865.56,France,Female,1
798,38,129055.13,Germany,Female,0
612,76,96166.88,Germany,Male,0
540,40,165298.12,France,Female,0
719,33,0.0,Spain,Female,0
598,48,120682.53,France,Male,1
796,32,102773.15,Spain,Male,0
579,42,144386.32,Germany,Male,1
850,40,104449.8,Germany,Female,0
599,35,137102.65,Spain,Male,0
724,30,142475.87,France,Female,0
508,43,0.0,France,Female,0
773,37,103195.2,Spain,Male,0
526,28,112070.44,France,Male,0
542,29,0.0,France,Female,0
470,35,96473.59,France,Male,0
805,37,0.0,Spain,Male,0
548,49,108437.89,Germany,Male,1
672,37,153195.59,France,Male,0
773,45,96877.21,France,Male,0
614,44,0.0,France,Male,0
537,38,0.0,France,Female,1
704,40,95452.89,France,Female,0
586,41,63873.56,Spain,Male,0
677,24,148298.59,France,Female,0
558,31,0.0,Spain,Female,0
634,37,143258.85,Germany,Female,0
655,37,121342.24,Germany,Male,0
619,28,99152.73,Germany,Female,0
662,41,0.0,France,Female,0
705,33,68423.89,Spain,Male,0
527,35,0.0,Spain,Female,1
630,25,79656.81,Germany,Female,0
850,35,0.0,France,Male,0
668,53,110240.04,France,Female,1
573,32,125321.84,France,Female,0
680,27,0.0,France,Male,0
758,32,84378.9,France,Female,0
597,45,0.0,France,Male,0
580,35,136281.41,Germany,Male,0
622,59,119380.37,France,Male,0
638,62,108716.59,Germany,Male,0
640,20,0.0,France,Female,0
644,28,0.0,Spain,Male,0
753,31,106596.29,France,Female,0
629,37,99546.25,France,Female,1
775,30,0.0,France,Female,1
701,41,0.0,France,Female,0
708,19,112615.86,Spain,Male,0
521,22,0.0,Spain,Female,0
636,24,0.0,France,Female,0
529,31,0.0,France,Female,0
757,28,75381.15,France,Male,0
767,24,0.0,Spain,Female,0
525,33,0.0,Spain,Male,0
759,38,0.0,Spain,Male,0
520,45,123086.39,Germany,Female,1
738,26,0.0,France,Female,0
548,37,0.0,Spain,Male,0
535,48,109472.47,Spain,Male,1
615,59,155766.05,Spain,Male,0
850,38,101985.81,Germany,Male,0
487,34,96019.5,France,Female,0
731,30,0.0,France,Male,0
726,35,0.0,Spain,Female,0
609,35,147900.43,France,Female,0
714,52,100755.66,France,Male,0
694,35,0.0,Spain,Female,1
786,33,83036.05,France,Female,1
698,27,125427.37,Spain,Male,0
601,46,98202.76,France,Female,0
769,41,72509.91,Spain,Male,0
850,44,140393.65,Germany,Male,0
646,50,142644.64,Spain,Female,1
659,44,23503.31,France,Female,1
487,33,145729.71,Spain,Male,0
740,40,122295.17,Germany,Female,0
686,39,0.0,France,Male,0
612,36,119799.27,Spain,Female,0
655,37,163708.58,Spain,Male,0
617,34,61687.33,France,Male,0
674,27,79144.34,France,Female,0
711,32,0.0,Spain,Male,0
624,27,104848.68,Germany,Female,0
597,26,0.0,Spain,Male,0
682,46,0.0,Spain,Male,0
775,45,0.0,France,Male,0
727,29,146652.01,France,Female,0
629,31,0.0,France,Male,0
684,46,0.0,France,Male,0
549,37,130622.34,Germany,Female,0
593,69,187013.13,Germany,Male,0
536,40,0.0,Spain,Male,0
707,36,0.0,France,Female,0
592,41,0.0,Spain,Male,0
703,44,98862.54,France,Male,0
723,45,0.0,Spain,Female,0
452,52,98443.14,Germany,Male,0
552,42,0.0,Spain,Male,0
633,47,0.0,France,Female,1
479,23,123575.51,Germany,Female,0
768,25,0.0,France,Male,0
742,31,105239.1,France,Male,0
668,56,110993.79,Germany,Male,1
707,44,0.0,Spain,Male,0
754,39,157691.98,Spain,Male,1
544,47,105245.21,Germany,Male,1
718,32,0.0,Spain,Male,0
762,31,117687.35,France,Male,0
772,23,0.0,France,Male,0
691,37,123067.63,Germany,Female,1
502,45,0.0,France,Male,0
563,34,0.0,France,Female,0
676,41,101457.14,France,Female,0
576,52,100549.43,Spain,Male,0
629,35,174588.8,Spain,Male,0
625,52,121161.57,Spain,Male,0
628,45,0.0,France,Male,0
471,36,90063.74,Germany,Female,0
811,45,0.0,France,Female,0
504,42,134936.97,France,Male,0
687,24,110495.27,France,Female,0
660,37,133200.09,Germany,Female,0
548,41,82596.8,France,Female,0
609,31,103837.75,Germany,Male,0
659,42,0.0,Spain,Female,1
526,52,93590.47,France,Male,1
725,40,104149.66,Germany,Male,0
519,38,114141.64,Germany,Male,1
562,31,117153.0,Germany,Female,0
482,45,156353.46,Germany,Male,1
535,37,175534.78,Spain,Male,0
561,27,135637.0,France,Female,1
661,30,0.0,France,Female,0
771,27,0.0,France,Male,0
545,26,0.0,France,Male,0
850,33,83415.04,Germany,Female,0
601,43,141859.12,Germany,Male,0
712,38,132767.66,Germany,Male,0
589,31,110635.32,France,Female,0
600,37,177657.35,Spain,Male,0
642,41,157777.58,Germany,Male,0
575,47,107915.94,Germany,Male,1
570,57,86568.75,Germany,Female,0
532,52,137755.76,Germany,Male,1
796,30,137262.71,France,Male,0
833,32,0.0,Spain,Male,1
642,36,0.0,Spain,Female,0
655,28,0.0,France,Male,0
736,50,116309.01,Germany,Male,1
617,34,131244.65,France,Female,0
762,28,125155.83,Germany,Male,0
703,35,140691.08,Germany,Male,0
507,41,58820.32,France,Male,0
581,26,105099.45,Germany,Female,1
593,31,0.0,France,Male,0
648,23,168372.52,France,Male,0
462,34,94682.56,Germany,Male,0
596,36,0.0,Spain,Male,0
627,44,0.0,France,Female,1
494,40,0.0,France,Male,0
627,73,146329.73,France,Male,0
850,37,0.0,Spain,Male,0
632,49,167962.7,France,Female,0
490,33,0.0,France,Male,0
715,40,0.0,France,Male,0
679,48,0.0,France,Male,0
619,44,116967.68,France,Male,1
465,33,0.0,Spain,Female,0
736,32,0.0,Spain,Male,0
501,34,93244.42,Germany,Female,0
535,29,0.0,France,Female,0
759,33,0.0,France,Female,0
819,35,0.0,France,Male,0
533,43,80442.06,Germany,Male,0
632,35,150561.03,Germany,Female,0
686,60,0.0,France,Male,1
687,34,125474.44,France,Female,0
667,33,127076.68,Germany,Female,0
699,25,0.0,Spain,Female,0
497,37,128650.11,Spain,Male,0
780,33,145580.61,Spain,Female,0
652,51,0.0,France,Female,1
477,47,144900.58,France,Male,1
652,37,0.0,France,Female,0
488,31,97588.6,France,Female,0
572,24,0.0,France,Male,0
755,38,0.0,France,Female,0
779,24,122200.31,Germany,Female,0
693,46,151709.33,Spain,Female,0
530,22,0.0,Spain,Female,0
738,33,122134.4,Spain,Female,0
690,31,137260.45,Germany,Male,0
611,30,88594.14,France,Female,0
643,34,0.0,Spain,Male,0
632,41,127205.32,Germany,Male,1
727,31,96997.09,Spain,Female,0
508,64,0.0,France,Female,0
550,31,142200.19,France,Male,0
754,39,160761.41,Germany,Female,0
759,26,0.0,France,Male,0
794,33,0.0,Spain,Male,0
549,29,0.0,France,Male,0
671,31,116234.61,France,Male,0
756,26,155143.52,Germany,Female,1
632,21,0.0,France,Female,0
579,38,0.0,France,Male,0
748,34,84009.47,France,Male,0
488,28,139246.22,Germany,Female,0
710,58,170113.0,Germany,Male,0
619,41,0.0,Spain,Female,1
773,64,145578.28,France,Male,0
657,75,126273.95,Spain,Male,0
579,26,162482.76,France,Female,0
542,29,0.0,France,Male,0
709,32,87814.89,France,Female,0
617,61,113858.95,Spain,Male,0
568,43,87612.64,Germany,Male,1
769,73,0.0,France,Female,0
608,26,106648.98,Germany,Male,0
503,31,0.0,Spain,Male,0
608,38,103653.51,Germany,Female,0
731,37,116880.53,Germany,Male,1
850,40,97990.49,Germany,Female,0
591,34,150635.3,Germany,Female,0
579,37,0.0,Spain,Male,0
570,39,129674.89,France,Male,0
709,37,0.0,France,Female,0
611,53,83568.26,France,Male,0
775,48,178144.91,Spain,Male,1
699,36,147137.74,Germany,Male,0
618,37,0.0,France,Male,1
704,36,114370.41,France,Male,0
835,47,108289.28,Germany,Female,1
714,39,149887.49,Germany,Male,0
581,43,170172.9,Spain,Female,0
592,27,0.0,France,Male,0
551,43,0.0,France,Male,0
689,28,64808.32,Germany,Female,0
604,56,62732.65,France,Female,0
514,41,0.0,France,Female,0
698,29,95167.55,France,Male,0
581,54,152508.99,Germany,Female,1
573,31,134644.19,Germany,Male,0
449,33,0.0,Spain,Female,0
850,31,51293.47,Germany,Female,0
612,41,0.0,France,Male,0
690,49,116622.73,Spain,Male,0
599,49,0.0,Spain,Female,0
498,33,198113.86,France,Male,0
497,29,85646.81,France,Female,1
802,51,0.0,Spain,Male,0
644,33,141234.98,France,Male,0
714,34,0.0,France,Male,0
690,40,77641.99,France,Female,1
522,30,0.0,Spain,Male,0
502,40,117304.29,Germany,Female,0
730,62,0.0,Spain,Female,0
590,36,92340.69,Germany,Male,0
458,35,146780.52,Germany,Male,0
553,41,144974.55,Spain,Male,0
479,47,0.0,France,Male,0
693,31,0.0,France,Male,0
707,43,0.0,Spain,Male,0
636,37,115137.26,Spain,Male,0
807,33,101952.97,France,Male,0
513,45,164649.52,France,Female,1
582,31,0.0,France,Male,0
694,32,91956.49,France,Male,0
777,39,0.0,France,Male,0
598,32,123938.6,Germany,Male,0
762,46,123571.77,Germany,Male,1
588,34,120777.88,France,Female,0
663,42,90248.79,Germany,Male,0
777,36,0.0,France,Male,0
592,71,0.0,France,Male,0
631,48,106396.48,Germany,Male,1
725,47,104887.43,Germany,Female,1
850,34,72079.71,France,Male,0
540,37,0.0,France,Male,0
674,36,0.0,Spain,Male,0
553,38,99844.68,France,Male,0
630,28,0.0,France,Female,0
466,26,156815.71,France,Male,0
613,47,146034.74,France,Male,0
558,27,152283.39,France,Male,0
775,33,118897.1,Germany,Female,0
698,52,96781.39,Germany,Male,0
608,33,102772.67,Germany,Male,0
670,20,0.0,Spain,Female,0
591,39,0.0,Spain,Male,0
633,40,150578.0,France,Male,1
678,46,0.0,France,Female,0
590,47,0.0,France,Male,0
705,48,0.0,France,Female,0
608,42,163548.07,France,Male,0
682,37,148580.12,France,Female,0
596,32,96709.07,Germany,Male,0
395,34,106011.59,Germany,Female,1
578,37,135650.88,Germany,Male,0
547,55,111362.76,Germany,Male,1
609,37,39344.83,France,Male,1
774,36,130809.77,Germany,Male,0
712,27,133009.51,France,Female,0
585,28,135337.49,Germany,Female,0
666,32,112536.57,France,Female,0
708,35,122570.69,Spain,Female,0
513,44,63562.02,France,Male,1
445,37,0.0,France,Male,0
690,44,100368.63,Germany,Male,0
850,37,0.0,France,Male,0
537,33,136082.0,Spain,Female,0
705,48,114169.16,Germany,Male,1
670,45,47884.92,France,Female,0
652,36,0.0,Spain,Female,0
696,24,0.0,Spain,Male,0
747,49,202904.64,France,Male,1
511,46,0.0,France,Female,1
743,43,161807.18,Spain,Male,1
532,52,110791.97,Germany,Male,1
642,33,0.0,Spain,Female,0
554,54,108755.0,Germany,Female,1
604,34,0.0,Spain,Female,0
602,72,0.0,France,Female,0
757,55,117294.12,Spain,Female,1
491,26,102251.14,Germany,Male,0
850,31,0.0,France,Male,0
521,22,0.0,France,Male,0
726,37,132057.92,France,Male,0
596,33,0.0,France,Male,1
850,35,114285.2,Germany,Female,0
637,41,0.0,France,Female,0
690,32,76087.98,Spain,Male,0
689,40,160272.27,France,Male,0
633,63,114552.6,Spain,Male,1
555,27,102000.17,France,Female,0
563,24,0.0,Spain,Male,0
494,33,137853.0,France,Female,0
534,27,0.0,France,Male,0
696,42,162318.61,Germany,Male,0
535,50,140292.58,Spain,Female,1
600,34,0.0,France,Male,0
807,34,0.0,France,Female,0
714,52,0.0,France,Female,1
590,24,126431.54,France,Male,0
614,41,123475.04,France,Female,0
766,45,97652.96,Germany,Female,0
557,42,0.0,Spain,Male,0
788,49,137455.99,Germany,Female,1
648,38,0.0,France,Female,0
726,33,99046.31,Germany,Female,0
773,33,0.0,France,Male,0
583,27,105907.42,Germany,Male,0
565,52,97720.35,Germany,Male,1
705,25,0.0,France,Male,0
685,43,97392.18,Spain,Male,0
741,29,0.0,France,Male,0
658,28,152812.58,Germany,Female,0
575,27,139301.68,France,Male,0
844,41,76319.64,France,Female,1
559,67,125919.35,Spain,Male,1
725,37,124348.38,France,Male,0
450,29,117199.8,France,Male,0
738,57,148384.64,Germany,Female,1
642,19,113905.48,Germany,Female,0
618,32,133476.09,Spain,Male,0
590,47,117879.32,France,Male,0
735,50,0.0,France,Male,0
550,34,122359.5,France,Male,0
729,28,0.0,Spain,Female,1
743,59,108585.35,Germany,Male,1
555,31,145875.74,France,Male,0
667,36,121542.57,Spain,Female,0
790,41,109508.68,Spain,Female,0
727,34,146407.11,Germany,Male,0
744,39,0.0,France,Female,0
629,35,112330.83,Germany,Male,0
619,35,90413.12,France,Female,0
634,34,105302.66,France,Male,0
608,35,0.0,Spain,Female,0
507,35,0.0,France,Female,0
536,35,121520.36,Germany,Female,0
730,43,103960.38,Spain,Female,0
583,39,102945.01,Germany,Male,0
644,24,92760.55,France,Female,0
790,37,0.0,Spain,Male,0
807,40,134590.21,Germany,Female,0
581,37,104255.03,France,Female,0
627,55,0.0,Spain,Female,1
850,41,0.0,France,Male,0
754,35,0.0,France,Female,0
551,50,121399.98,Germany,Male,1
637,35,147127.81,Germany,Male,0
699,31,125927.51,Spain,Male,0
542,25,0.0,France,Female,0
640,48,111599.32,Germany,Male,0
553,27,0.0,France,Female,0
741,38,0.0,France,Male,0
598,35,114212.6,France,Male,0
660,42,0.0,Spain,Female,1
618,41,115251.64,Spain,Male,0
647,43,0.0,France,Male,0
491,68,107571.61,France,Female,0
652,32,0.0,France,Female,0
650,45,152367.21,Germany,Female,1
413,39,130969.77,Germany,Male,0
416,25,97738.97,Germany,Female,0
629,34,0.0,Spain,Male,0
678,40,113794.22,Spain,Female,0
527,28,128396.33,Spain,Male,0
743,48,118207.69,Spain,Female,1
683,73,124730.26,Germany,Male,0
536,41,0.0,France,Female,0
663,52,136298.65,Spain,Male,1
646,38,0.0,France,Female,0
707,35,0.0,France,Male,0
602,34,0.0,France,Male,0
635,47,125724.95,France,Female,0
597,67,0.0,France,Male,0
503,38,0.0,France,Male,0
524,64,0.0,Spain,Female,1
700,46,95872.86,France,Male,1
692,33,0.0,France,Male,1
562,37,0.0,France,Male,1
679,37,74260.03,France,Male,0
603,35,123407.69,Germany,Male,1
720,33,123783.91,Spain,Male,0
797,24,0.0,France,Male,0
594,36,153880.15,France,Male,0
529,31,0.0,France,Female,0
606,32,106301.85,Germany,Female,0
621,40,0.0,Spain,Female,1
513,43,0.0,France,Female,0
753,44,138076.47,Germany,Male,1
605,30,135422.31,France,Female,0
574,37,0.0,Spain,Female,0
726,38,126875.62,France,Female,0
611,28,96381.68,Spain,Female,0
593,41,119703.1,Germany,Female,0
466,41,152102.18,Germany,Male,0
741,36,127675.39,Germany,Female,0
684,44,133776.86,Germany,Female,0
550,33,72788.03,Spain,Female,0
593,26,76226.9,Spain,Male,0
601,48,163630.76,Germany,Male,1
676,30,0.0,Spain,Female,0
556,46,0.0,France,Female,0
719,36,155423.17,France,Male,0
850,55,98710.89,Germany,Male,1
649,49,0.0,Spain,Female,1
509,41,126683.8,Spain,Male,0
684,33,140700.61,France,Male,0
806,30,168078.83,Germany,Male,1
729,44,107726.93,Spain,Male,0
683,33,0.0,France,Female,0
689,63,0.0,Spain,Female,0
672,21,35741.69,Germany,Female,0
602,53,98268.84,Germany,Female,1
739,20,133800.98,France,Female,0
618,21,125682.79,France,Female,0
674,42,0.0,France,Female,0
762,26,130428.78,France,Male,0
790,37,0.0,Spain,Male,0
754,27,0.0,Spain,Female,0
729,44,0.0,France,Male,0
606,47,137138.2,Germany,Female,0
616,23,73112.95,France,Male,0
772,47,152347.01,France,Male,0
652,41,115144.68,Spain,Male,0
743,43,0.0,France,Male,1
793,39,137817.52,France,Male,0
743,45,157332.26,Spain,Male,0
746,37,0.0,France,Male,0
627,39,124586.93,Germany,Female,1
713,38,116980.78,Spain,Male,0
678,40,128398.38,Spain,Female,0
540,39,0.0,Spain,Male,0
615,33,137657.25,Germany,Female,0
415,53,167259.44,Spain,Male,0
628,45,0.0,France,Female,0
700,26,119009.57,France,Male,0
623,33,80002.33,Germany,Male,0
623,37,140211.88,France,Female,0
679,44,118742.74,France,Female,0
632,37,138207.08,Spain,Male,1
790,47,148636.21,France,Female,1
