Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
1,1,1,0,60375.18
5,1,1,0,187946.55
3,1,0,1,195563.99
6,1,1,1,38196.24
1,1,1,1,179435.21
9,1,1,1,93208.22
3,1,0,1,61531.86
6,2,1,0,92826.35
2,2,0,0,23140.28
6,1,1,0,74287.53
6,2,1,1,101102.39
5,2,1,0,126933.73
5,2,0,0,68408.74
0,1,1,1,155356.34
9,2,0,1,3234.8
10,2,1,0,195209.4
6,1,1,1,169149.38
1,1,1,1,68075.14
5,1,1,1,93707.8
4,2,0,0,156153.27
4,1,1,0,58601.61
1,2,1,1,114448.77
1,2,0,1,126551.65
2,1,0,1,112350.21
6,2,1,1,185808.7
4,1,1,1,118235.52
7,1,0,1,183051.6
6,1,0,1,27922.45
4,2,1,0,196476.19
5,1,1,0,190429.52
5,2,1,0,35034.15
10,1,1,0,66389.43
8,2,1,0,107615.43
2,2,1,1,99692.65
5,1,0,0,88729.22
4,2,0,0,173321.65
4,2,0,0,139463.57
9,1,1,1,3769.71
5,1,1,0,149946.43
6,2,0,1,135768.25
8,2,1,0,31708.53
4,2,1,1,151677.31
3,2,1,0,170518.83
2,2,1,0,196582.19
5,1,1,1,3298.65
5,2,0,0,162878.96
2,2,0,1,64014.24
9,2,1,0,26257.01
3,2,1,1,126794.56
2,2,1,0,164162.44
6,2,0,0,179206.92
5,2,0,0,18254.75
9,1,1,0,83949.68
7,2,1,1,22684.78
5,3,1,0,7953.62
4,2,1,0,143952.24
9,1,1,0,158032.5
5,1,1,0,199104.52
9,1,1,1,87566.97
5,1,0,0,170563.73
9,2,1,0,157871.55
2,1,1,0,93203.43
6,1,0,1,54398.56
1,2,1,1,168779.47
2,1,0,0,1140.02
1,1,1,0,186476.91
6,1,1,0,29023.03
6,3,0,1,60021.34
1,2,0,0,180456.8
8,1,1,1,132498.39
4,1,0,1,109608.81
7,2,1,1,98570.01
9,2,1,1,160546.58
7,2,0,0,6139.74
2,2,0,1,6930.17
7,3,0,1,10674.62
9,2,1,1,71159.84
4,2,0,0,62413.01
4,1,0,0,166386.22
10,1,1,0,133086.45
4,2,1,0,192933.37
1,2,1,0,71359.78
4,2,0,1,79270.02
1,3,1,1,29583.48
4,1,1,0,88680.65
7,1,1,1,134691.2
3,1,1,0,75574.48
9,1,0,0,30252.3
10,2,1,0,111324.41
9,1,0,1,105425.18
8,2,1,1,36193.07
4,3,1,1,93081.87
8,2,1,1,107625.46
9,1,1,1,152733.89
6,2,0,1,110421.31
7,1,1,0,48486.25
3,1,0,0,72993.67
4,2,1,1,25744.13
1,2,1,0,46807.62
3,1,1,0,26772.04
5,1,1,1,150057.2
7,1,1,1,56028.79
1,2,1,1,147693.92
3,1,0,1,174032.0
2,2,1,1,153698.65
0,2,1,1,108301.45
4,1,1,1,22929.08
7,2,1,0,102665.92
6,2,1,0,56139.09
3,1,1,1,88391.29
5,2,0,1,149195.44
5,1,1,0,143357.03
1,1,1,0,168359.98
4,1,1,0,77335.75
5,2,1,0,93148.93
1,1,0,1,36687.11
5,2,0,0,146703.36
0,1,0,1,115927.85
4,2,1,1,104189.46
1,2,1,0,9902.39
7,1,1,0,16645.77
3,1,1,0,180134.88
4,1,1,1,148098.95
0,2,1,1,38798.79
2,2,1,0,153295.0
0,2,1,1,100687.67
1,1,0,0,111442.71
8,1,1,1,136902.01
1,1,1,0,105732.9
4,2,1,1,35884.91
10,1,1,0,73489.15
8,2,1,1,110114.19
3,1,1,1,40145.28
9,1,0,0,146398.51
6,1,1,0,160526.36
5,1,1,1,173516.71
4,1,0,1,88396.6
9,2,1,0,185821.41
7,2,0,0,108098.28
6,1,1,1,162267.91
6,1,1,1,193135.25
7,2,0,1,168034.9
8,1,1,1,163295.87
9,1,1,1,159553.27
5,1,1,0,99800.87
7,2,1,1,40250.82
2,1,1,1,83335.78
5,2,1,0,48382.4
7,2,0,1,165990.44
0,2,1,1,9002.8
7,1,1,0,188156.34
6,2,0,1,186785.01
1,2,1,1,184259.6
3,1,0,0,57817.84
7,2,0,0,144660.42
5,2,0,0,163112.9
5,1,0,0,136301.1
2,1,1,1,36176.63
6,1,1,0,65769.3
2,1,0,1,174123.16
8,1,1,1,161304.68
1,2,1,0,109394.62
10,2,0,1,190155.13
6,1,0,1,61450.96
5,2,1,0,8673.43
6,2,0,1,125912.77
9,1,1,0,151349.35
6,1,1,1,67972.45
2,1,1,1,71139.31
3,1,0,1,86350.97
5,2,0,1,118648.12
3,1,0,1,100995.11
7,2,0,1,147100.72
1,1,1,0,155495.63
8,2,0,0,196875.87
8,2,1,1,63176.77
1,2,0,1,105221.76
3,1,0,1,131924.38
5,1,1,1,23132.73
5,2,1,0,161428.25
0,2,1,0,181794.86
1,1,0,1,86634.3
3,1,1,1,29937.75
7,1,0,1,140130.22
6,1,1,0,17536.82
7,1,0,1,53157.16
6,1,1,1,143585.29
6,2,1,1,72402.0
5,2,0,1,39891.84
3,2,1,1,89804.83
3,2,0,1,136491.72
5,1,1,0,35593.18
7,2,1,0,58268.2
1,2,1,0,101778.9
5,2,1,1,185123.09
2,2,1,1,119927.81
3,2,1,0,195033.07
4,1,1,1,86480.29
6,2,1,0,198766.61
5,1,1,1,185144.08
7,2,1,1,3729.89
6,1,0,1,18988.58
1,2,1,0,119313.74
3,2,1,0,62627.55
4,1,1,0,197266.58
2,2,0,0,199992.48
8,1,1,1,16403.41
1,1,0,1,78854.57
7,1,1,0,189310.27
10,1,1,1,78088.17
10,1,0,0,19842.18
5,2,0,0,103305.01
8,2,1,1,116124.28
8,1,0,0,142730.27
7,1,1,1,58076.52
1,2,0,0,186123.57
4,1,1,0,29664.45
5,1,0,0,147963.07
4,1,1,0,38466.39
5,2,1,1,143301.49
4,2,1,0,31422.69
1,2,0,1,121505.61
4,1,1,1,89874.82
7,2,0,1,72500.68
8,2,0,1,182692.8
3,1,0,1,4993.94
8,2,1,1,124964.82
5,1,1,0,161971.42
9,1,0,0,39488.04
10,2,1,1,55313.44
3,2,1,1,187811.71
0,2,0,1,184514.01
8,1,0,0,121311.12
2,1,1,0,12873.39
5,2,0,0,157238.05
8,2,1,1,123242.11
8,1,1,1,184399.76
1,1,0,1,57323.18
4,1,1,0,68293.93
8,1,1,1,10288.24
7,1,1,1,179446.31
5,2,1,0,141453.62
5,1,1,1,93151.77
3,3,1,0,6554.97
8,2,1,0,38570.13
3,1,0,1,131048.36
7,2,1,1,127068.92
6,1,1,1,51721.52
7,1,0,1,46156.87
8,1,1,0,192950.6
8,1,0,1,180932.46
5,1,0,0,19596.73
9,1,1,0,46786.92
9,1,0,1,175820.91
2,2,0,0,198208.0
3,1,1,0,55362.45
1,1,1,1,47675.29
6,1,0,0,61326.43
3,2,1,0,71672.86
10,1,1,1,101168.3
7,1,1,0,144880.81
7,2,1,0,115037.67
8,1,0,0,187280.51
3,2,1,1,183540.22
5,2,1,1,28531.81
0,1,0,1,42730.12
8,1,1,0,104721.5
7,2,1,1,65219.85
0,1,0,1,118929.64
2,2,1,0,70563.9
3,2,0,0,139435.12
4,1,1,0,170347.1
0,3,0,1,131553.82
3,1,1,1,138344.7
10,1,0,1,169894.4
4,2,1,0,9770.97
5,1,0,1,74176.71
2,1,1,0,112668.06
4,2,0,0,186275.7
7,2,1,0,98463.99
3,2,0,1,2746.41
5,1,1,0,10928.3
2,2,0,1,91346.03
8,2,1,0,139844.04
8,1,0,0,105052.9
8,1,0,0,144366.83
9,1,1,0,19605.18
10,1,1,1,80483.76
10,1,1,0,154344.0
9,1,0,1,93503.02
4,2,1,1,153036.97
9,2,0,0,98029.58
4,1,1,0,193018.71
0,3,0,0,60810.64
4,2,1,0,87071.18
1,1,1,1,164064.44
2,2,1,1,4554.67
9,2,1,1,119924.8
8,2,1,1,170360.11
2,1,0,1,69850.04
9,1,1,1,47298.95
1,2,1,0,45443.68
9,1,1,0,198715.27
4,2,0,1,115611.97
3,1,1,1,40333.94
3,1,1,1,105997.25
3,1,1,0,134851.12
10,1,0,0,61666.87
9,1,0,1,196574.48
2,4,0,0,111097.39
2,1,1,1,48201.64
7,1,1,0,135096.78
7,1,1,1,15650.89
3,1,0,1,34097.22
3,2,1,1,174822.74
9,2,1,1,85937.52
2,2,0,1,49185.57
1,1,0,1,77742.38
1,2,1,1,34436.83
5,1,0,1,88279.6
4,2,1,1,157549.6
5,1,0,1,173386.95
7,3,1,1,82782.08
6,1,1,1,187758.5
7,2,1,0,176547.8
5,1,1,1,56585.2
7,1,1,0,125762.95
6,2,1,0,113868.4
7,1,0,0,24780.13
2,1,1,0,120259.41
7,1,1,1,175398.34
6,2,1,1,86767.48
4,1,1,0,71216.6
9,2,1,1,85240.61
5,1,1,0,160529.71
8,1,0,0,102806.6
7,2,1,0,144134.64
6,2,1,1,184017.98
2,1,0,0,195896.59
2,2,1,1,126722.57
3,2,1,1,176883.42
10,3,1,1,122960.98
4,2,0,1,9607.1
9,2,1,1,152643.48
5,1,1,1,95551.22
1,2,1,0,141860.62
10,1,1,1,76642.68
6,1,0,1,52301.15
0,2,0,0,29388.02
6,1,0,1,193408.43
7,2,1,0,58632.37
3,1,0,1,191076.22
7,1,0,1,645.61
9,1,1,1,144390.75
6,1,1,0,193580.32
8,2,1,1,126761.2
2,1,1,1,62368.33
6,2,1,1,131718.12
6,1,1,0,91098.76
8,1,1,1,67508.01
8,1,1,0,12156.93
9,2,0,0,65089.38
7,2,0,0,62370.67
7,2,1,1,18826.34
1,2,1,1,3342.62
1,1,1,0,178626.07
6,2,1,0,32845.32
9,2,1,1,134732.99
5,1,0,0,106095.82
9,2,1,0,57380.13
5,2,0,0,25951.91
3,1,1,0,69414.13
3,1,1,0,96123.72
6,2,1,0,119425.94
0,1,0,1,120138.27
5,1,0,0,150548.5
10,2,1,0,142492.04
3,1,1,1,14357.0
5,2,1,1,129569.92
3,1,1,0,55972.56
7,2,0,1,59497.01
0,2,1,1,181928.25
10,1,1,1,102517.83
9,2,1,0,88827.67
1,2,0,0,14161.3
1,2,1,1,56908.41
10,1,1,0,184474.72
9,2,1,0,94912.78
9,1,1,1,73069.59
9,2,0,0,136602.8
8,3,0,0,150093.32
2,2,1,0,168186.11
10,1,0,0,146230.63
8,2,1,1,79314.1
6,2,1,1,77965.67
6,2,1,1,128745.69
9,2,1,0,194767.3
6,2,1,1,10672.54
6,2,1,1,10627.21
7,1,1,0,122268.75
3,2,1,0,65482.94
1,1,1,0,146134.68
1,1,1,1,123300.38
8,1,0,0,122925.4
5,1,1,1,127744.02
5,1,0,1,118319.5
3,2,0,1,17104.0
1,2,0,0,164608.98
1,1,1,1,152108.47
1,1,1,1,23399.58
9,2,1,0,94711.43
4,3,1,0,7312.25
1,1,1,1,41876.98
5,2,1,1,96881.32
2,1,1,0,102402.91
1,1,1,1,176763.27
1,1,1,1,23548.45
4,1,1,1,33450.11
3,1,0,0,19658.43
6,2,1,1,104678.78
5,1,0,0,143203.78
9,1,1,0,6975.02
6,1,1,1,153771.8
3,2,1,1,85902.39
0,1,0,1,188037.76
8,1,1,1,52710.7
1,1,1,1,17034.37
4,2,0,0,131304.45
2,3,1,1,172576.43
0,2,1,1,99019.65
3,1,1,0,190160.04
7,2,1,1,3025.49
9,2,1,1,34689.77
3,2,1,0,2305.27
7,4,0,1,113228.82
10,2,0,0,171099.22
9,2,1,1,62023.1
0,2,0,1,36923.67
7,1,0,1,112256.57
2,1,0,0,198830.98
3,2,1,1,197963.46
1,2,0,0,31635.99
9,1,1,0,49594.02
8,2,1,0,170483.9
1,1,1,1,40339.9
2,2,1,0,3218.71
8,1,1,1,68569.89
4,2,1,0,29176.04
6,2,0,0,46758.42
1,3,1,0,171060.01
7,1,1,0,93550.53
8,1,1,0,89405.26
5,2,1,0,169804.4
8,1,1,1,83253.05
6,1,1,0,195813.81
7,2,1,1,121568.37
6,1,1,1,92144.09
2,1,0,0,126307.25
2,1,1,0,130784.2
4,1,1,1,166694.93
0,1,0,1,44001.11
7,2,0,0,185992.36
3,1,1,0,178997.89
6,2,1,0,141558.04
1,2,1,1,47921.22
3,2,0,1,104902.68
5,1,1,0,68479.6
5,2,1,1,1271.51
5,2,1,0,29346.1
1,1,1,1,184118.73
3,3,1,0,96013.5
10,3,1,1,103713.93
7,1,1,1,46632.87
7,1,0,1,135334.24
2,2,0,0,13482.28
8,1,1,1,130075.07
4,1,1,0,143544.48
0,2,1,1,187826.11
7,1,1,1,167058.75
3,2,1,1,79928.41
7,1,0,1,6075.36
2,2,1,1,43821.56
5,1,0,1,32125.98
1,1,0,0,141679.73
9,1,1,1,84133.48
1,2,1,0,9692.58
5,1,0,0,20708.6
0,1,1,0,85644.06
1,1,1,1,107674.3
3,1,0,0,134822.05
1,1,1,0,4606.97
9,2,1,1,51362.82
7,1,1,1,39704.14
2,2,1,1,195638.13
1,2,1,1,86413.11
2,2,0,1,116385.24
4,2,0,1,182076.97
4,1,1,1,67879.8
9,2,0,1,11417.26
1,2,1,1,65998.26
6,1,1,0,114774.35
8,2,1,0,126153.24
4,1,1,1,176091.31
7,1,1,1,87352.43
6,1,1,0,107074.81
7,1,1,1,69157.93
7,1,1,1,149970.59
3,1,0,1,153288.97
2,2,0,1,147700.78
6,2,1,1,188657.97
8,1,0,1,103764.55
1,1,1,1,140934.57
5,1,1,1,15118.2
7,1,1,1,63202.0
8,1,1,0,16081.62
4,1,0,0,523.0
7,1,1,0,181757.19
4,1,1,0,1173.23
3,1,0,1,86587.37
7,2,1,0,109545.56
1,2,1,1,174431.01
3,1,1,0,119368.99
8,1,1,0,23315.59
6,3,0,1,67539.85
5,2,1,1,185201.58
6,2,0,1,131827.15
9,1,1,0,10842.46
7,1,1,1,23768.01
6,2,1,1,117616.29
7,2,1,1,174027.3
9,2,0,0,115091.38
9,1,1,1,106340.66
8,2,1,1,198103.32
8,2,1,1,175314.87
2,1,1,0,150679.65
9,2,1,1,110043.88
5,1,1,0,194890.33
7,2,0,0,112366.98
7,1,1,0,167289.82
10,2,1,1,182099.71
4,1,1,0,49373.97
4,2,1,1,861.4
5,2,1,1,81718.37
8,1,1,0,49324.03
9,2,0,0,9751.03
1,1,1,0,78899.22
5,2,0,1,13889.73
1,2,1,1,11467.38
4,2,1,0,130789.15
3,2,1,1,108665.89
9,2,1,0,160303.08
7,1,1,0,115287.99
1,2,1,1,139094.12
4,1,0,0,20515.72
1,1,0,1,36642.65
2,1,1,1,104382.11
5,2,1,1,146448.01
5,1,0,0,166650.9
4,1,1,1,164223.7
9,1,1,0,149331.01
5,2,0,0,73066.72
10,2,1,0,15378.23
2,1,0,0,53072.49
8,1,0,1,3159.15
1,1,1,0,125920.54
6,2,1,1,124113.04
5,2,0,0,93716.38
5,1,1,0,155799.86
6,1,0,1,8814.69
8,1,0,0,164453.98
1,2,0,0,87803.32
8,2,1,1,183617.32
8,2,1,0,53584.03
2,2,1,1,1950.93
6,1,0,1,175025.27
1,1,1,1,13018.96
5,2,1,1,42537.59
9,1,1,0,62989.82
2,1,1,1,71692.8
7,2,1,0,823.96
4,1,1,1,169469.3
3,2,1,0,150159.95
9,2,1,0,32063.3
5,1,1,0,68794.15
3,3,1,0,75084.96
2,2,0,1,114685.92
4,1,0,0,143665.44
7,1,0,0,51099.56
4,1,1,0,5408.74
8,1,1,0,103006.27
0,2,0,1,44147.95
4,1,0,1,149278.96
4,2,0,0,193009.21
1,1,0,0,74898.8
7,2,1,1,116253.1
3,1,0,0,19374.08
8,1,0,0,64516.8
0,2,1,1,34475.14
1,1,0,1,57061.71
2,2,1,1,32301.88
2,2,1,0,136859.55
1,2,0,0,69244.24
2,2,0,1,156309.52
3,2,1,0,4989.33
6,2,1,1,190194.95
2,2,1,0,3529.72
2,2,0,0,81778.72
6,2,1,1,39297.48
6,2,1,0,176614.86
6,2,1,1,108684.65
1,2,1,1,145764.4
5,2,1,1,42135.28
6,3,1,0,16929.41
6,2,0,0,104393.78
9,1,1,1,192717.57
8,2,1,1,59650.42
8,2,1,1,63729.72
4,3,1,1,73679.59
4,2,1,0,174969.92
1,2,1,0,1703.58
9,1,1,0,163181.62
4,2,1,1,52319.26
2,2,1,1,51672.08
3,2,1,1,145355.11
8,1,1,1,51711.57
1,2,1,1,149535.97
4,1,0,1,94105.0
3,1,1,1,155905.79
2,1,1,1,138380.11
3,1,0,1,97734.3
5,1,1,1,173576.71
9,1,1,0,27596.39
1,1,1,1,16897.19
5,2,1,0,36895.99
7,1,0,1,113046.81
4,2,1,0,129933.5
7,1,0,0,133091.32
1,2,0,1,106282.74
9,2,1,1,57862.88
10,2,0,0,12628.61
8,2,0,0,198914.8
5,2,1,1,109127.54
10,1,1,1,22487.45
6,1,1,0,46791.09
6,2,1,1,158697.28
3,1,1,1,194138.36
8,1,0,1,35177.31
4,1,1,0,157015.5
2,2,1,1,136551.25
1,2,0,1,96517.97
7,1,1,0,93629.66
3,2,0,0,96097.65
4,1,1,0,156476.36
3,1,0,1,42964.63
1,1,1,0,122021.33
3,1,1,0,56311.39
7,2,0,1,150685.52
4,1,0,0,177740.58
5,1,0,1,71492.28
8,1,1,0,104492.83
10,1,0,1,47729.33
2,2,1,0,97593.16
8,1,0,1,186869.58
4,1,0,1,135227.23
5,1,0,0,135244.87
5,2,1,1,179473.26
1,2,1,0,50610.62
2,2,0,1,75232.02
8,1,0,0,89205.54
9,2,0,1,61761.77
6,2,1,0,103921.43
2,1,0,1,198802.9
3,1,1,1,9617.24
1,2,1,1,187905.12
4,2,1,0,121440.8
6,3,1,0,36292.94
5,1,1,1,20432.09
8,1,1,0,187051.23
7,1,1,1,148689.13
3,2,0,0,125445.8
6,1,0,0,22736.06
10,1,1,0,54947.51
3,2,0,1,167984.72
4,2,0,1,4802.27
4,2,1,1,72909.75
4,2,1,0,185488.81
3,2,1,0,88407.51
1,2,1,0,184544.59
3,2,1,1,136539.13
2,2,1,0,85045.92
8,1,0,0,85421.48
8,1,1,1,119903.2
1,1,1,1,138780.89
5,1,1,1,14789.9
2,1,0,1,131964.66
0,1,0,0,178709.98
8,1,1,1,20344.84
6,2,1,1,172852.06
1,2,0,1,103945.58
6,1,0,0,183656.12
1,1,0,1,10333.78
2,2,1,0,122109.58
7,2,1,1,125041.52
0,1,0,1,140003.0
4,1,0,0,183171.47
5,1,1,1,61128.29
1,2,1,0,52462.25
8,2,0,1,50839.85
4,2,1,0,61240.87
4,1,1,1,127429.56
4,2,1,0,68343.08
8,1,0,0,126511.94
3,2,1,1,8559.66
9,1,0,0,147822.81
7,3,1,1,39288.11
6,1,1,1,85179.48
10,1,1,0,190019.61
8,2,1,0,96405.88
6,1,1,0,83342.73
3,1,1,0,161333.13
6,1,0,0,81292.33
9,1,1,0,177747.72
3,2,1,1,187980.21
5,2,1,0,177235.21
10,1,0,1,29835.37
8,2,1,0,80204.38
7,1,0,0,189268.81
7,2,1,1,85411.01
5,2,0,0,154360.97
0,1,1,1,84460.18
6,2,1,0,65618.01
8,2,1,1,112928.74
1,1,1,1,142210.94
9,2,0,0,82559.77
5,1,0,0,127388.06
8,2,1,1,10160.23
3,1,0,0,64242.31
5,2,1,1,198355.28
7,1,1,1,79323.61
8,2,1,1,24113.91
7,3,0,0,41921.06
6,2,0,1,107472.99
7,1,1,0,143859.66
0,2,1,1,104120.17
3,2,0,1,79792.3
8,2,1,1,154639.72
9,1,0,0,57850.1
4,1,1,1,62868.33
9,2,0,1,92357.21
8,2,1,1,161083.53
9,1,0,1,91429.74
9,1,1,0,117031.2
2,2,1,0,44857.4
8,1,1,1,36483.52
6,2,1,0,34045.61
5,2,1,0,59981.62
10,2,1,1,152944.39
6,1,1,0,66979.06
7,1,1,0,28797.32
1,1,1,1,51670.82
5,1,1,1,41865.72
8,1,1,1,96015.53
1,2,0,0,103914.4
10,1,0,0,89199.51
9,2,1,1,48849.89
1,1,1,0,197444.69
4,2,0,0,145160.96
4,2,1,1,52309.8
6,1,1,0,50695.93
9,1,1,1,157891.11
4,2,0,1,181850.74
5,1,0,0,51345.39
8,3,0,0,137519.92
1,2,1,1,49653.37
2,1,1,1,55867.38
8,3,1,0,172749.4
1,2,1,0,90607.31
7,1,0,0,130861.95
4,1,0,0,5558.47
9,2,0,0,121537.91
6,2,1,0,57128.78
4,1,1,0,19409.77
9,1,0,1,88604.89
8,2,0,0,479.54
7,2,1,1,173837.54
0,1,1,0,487.3
2,1,1,0,35600.25
2,2,1,1,166929.43
6,2,1,1,98998.61
2,2,1,1,54229.74
10,1,1,1,105720.09
4,1,1,1,121151.46
1,1,1,1,154844.22
5,1,1,1,18785.48
5,1,1,0,64771.61
7,1,1,1,16250.61
7,2,1,0,131093.99
7,1,1,0,129188.18
8,1,1,0,47428.73
7,1,1,0,132973.21
5,2,1,1,84908.2
7,3,0,0,57338.56
5,2,1,1,161579.85
7,2,1,0,122625.68
2,2,1,1,52909.87
5,2,0,1,170226.47
3,1,1,1,191757.65
2,3,1,0,66652.75
7,2,1,1,195977.75
6,2,1,1,69056.26
9,1,1,0,12920.43
7,1,1,0,138552.74
0,1,1,0,22832.71
2,1,0,1,61811.1
0,1,1,0,191604.27
2,1,1,1,25445.0
5,4,0,1,129964.56
8,1,0,0,6209.51
7,1,1,1,134794.02
7,1,1,1,57549.65
1,1,0,1,28367.21
4,1,1,1,51703.09
2,2,1,1,66602.7
3,1,1,1,2739.71
7,2,0,0,69227.42
10,1,1,0,31445.03
9,1,1,0,150037.19
6,1,0,1,111448.92
7,1,1,0,51226.32
1,1,1,1,53581.14
7,2,1,1,149697.78
0,1,1,1,160348.31
6,1,1,1,154641.91
6,2,1,1,104331.76
9,2,0,0,135630.32
2,1,1,1,65361.66
0,2,1,1,56176.31
4,2,0,1,60059.47
1,1,0,0,51364.56
7,2,1,1,118752.6
9,1,1,1,116848.79
7,2,1,0,45026.23
3,1,1,1,189657.26
4,2,0,0,57213.46
3,2,1,1,63687.06
4,2,1,1,58761.33
3,1,1,1,14187.78
4,1,1,0,145115.95
7,1,1,0,187718.26
4,2,1,0,27150.35
4,1,1,0,111622.76
3,2,1,0,27244.35
2,1,1,0,57029.66
2,2,0,0,25183.01
7,1,0,1,129980.93
8,1,1,0,118716.63
4,1,0,1,20134.07
9,1,0,1,190208.23
6,1,1,1,68021.9
1,1,0,0,110881.56
1,1,1,1,132480.75
6,1,1,1,7032.95
0,2,1,0,27862.58
8,2,1,1,87008.17
7,1,1,1,27411.19
2,2,1,1,46395.21
8,2,1,1,194245.29
6,1,0,1,151317.27
7,1,1,0,118142.79
6,3,1,1,138700.75
1,2,0,1,6035.51
0,2,1,1,41263.69
4,1,0,1,63185.05
2,2,1,0,92536.0
6,2,1,1,158736.07
2,1,0,0,18633.4
5,1,1,0,71830.1
1,2,1,0,19525.65
5,2,1,1,110953.33
1,2,1,1,4466.21
9,1,1,1,105818.51
1,1,0,0,149558.83
8,2,1,0,4070.28
10,3,1,0,132741.13
2,2,1,0,61251.25
7,1,1,0,91347.76
4,1,1,0,171045.31
1,1,0,0,155850.4
5,1,1,0,27380.99
8,1,1,0,154208.96
4,1,1,1,93624.55
6,2,1,0,64746.07
2,2,1,0,82815.93
6,2,1,1,27308.58
4,1,1,1,104876.8
7,2,1,0,151316.37
8,1,1,0,91817.38
8,1,0,1,125311.17
0,1,1,1,14868.94
4,2,1,0,196112.45
7,2,0,0,24093.4
4,2,1,1,66263.87
7,2,0,1,100304.13
2,2,1,0,167909.52
5,1,1,1,16246.59
6,2,1,0,103603.65
7,2,1,0,7680.23
2,2,0,0,95215.73
6,2,0,1,148172.94
7,2,1,0,124382.9
5,2,1,0,159311.46
4,2,0,0,6787.48
4,2,0,1,197297.77
1,1,1,0,21556.95
5,2,1,0,56518.0
8,2,1,0,158840.99
7,2,1,1,126396.01
6,1,0,1,148087.88
4,2,1,0,33701.5
6,1,0,1,84622.37
4,1,1,0,185580.89
6,1,1,1,62768.8
4,2,1,1,38829.11
5,1,1,0,110748.88
10,1,1,1,54083.8
8,3,0,1,88658.73
10,2,1,0,177938.52
3,1,1,0,174235.06
4,2,1,1,82696.84
4,2,1,1,142415.97
10,2,1,0,62811.03
9,2,0,1,25339.29
7,2,0,1,176487.05
1,1,1,1,49833.5
6,2,1,1,55829.25
6,1,1,1,155823.2
0,1,1,1,60622.61
8,2,1,1,174196.68
1,1,1,1,56905.38
7,1,1,1,101178.85
8,1,1,1,73857.94
6,2,1,0,102325.19
7,2,0,0,55356.39
7,2,1,1,131284.93
4,2,0,0,88080.43
2,1,0,1,93266.01
8,1,0,0,75562.47
9,1,1,1,153747.73
5,2,1,0,163830.64
3,1,1,0,103456.47
5,1,1,0,95655.16
6,2,1,1,138350.74
7,1,0,0,31190.42
8,1,0,1,167553.06
7,1,0,0,59604.45
5,2,1,0,162223.67
4,1,1,0,196549.85
1,1,1,1,120373.84
7,1,1,0,92149.64
1,1,0,1,178361.48
9,2,0,0,170998.83
7,2,1,0,77216.48
6,1,0,0,121164.6
1,2,1,1,141841.31
8,1,1,1,104000.06
4,2,1,1,191419.32
4,2,1,0,28188.96
2,1,1,1,60407.93
9,2,1,1,130489.37
5,2,1,0,193040.32
6,1,1,0,109742.8
7,2,1,1,74760.32
4,1,0,1,61936.1
2,2,1,1,78650.95
6,2,0,0,168023.6
8,2,0,1,5571.59
5,1,1,0,118591.67
4,2,1,0,7824.31
3,2,0,0,38153.19
9,1,1,1,180829.99
1,1,1,1,143960.72
7,1,1,1,8788.35
2,2,1,0,103557.85
1,1,1,0,147168.28
3,1,1,0,58844.84
4,1,0,0,18094.96
8,1,0,0,162515.17
9,2,1,1,157921.25
6,1,0,0,68701.73
0,2,1,0,186778.89
3,2,1,0,66561.6
2,2,0,1,64831.36
2,1,1,1,6589.16
1,2,1,0,165370.66
5,3,1,0,184758.17
6,1,1,0,13911.27
9,1,1,1,34857.46
4,2,1,0,156192.43
6,2,0,0,53874.67
6,1,0,0,100183.05
5,2,1,1,4493.12
5,2,1,0,130610.78
2,1,1,0,63340.65
4,2,1,1,180066.59
4,1,1,0,95273.73
3,1,1,1,53511.74
8,2,1,1,109685.61
7,1,0,0,75664.56
2,2,1,1,71972.95
5,2,1,1,23702.42
8,2,0,0,112572.02
8,2,0,0,62424.46
1,3,1,1,131238.37
0,2,1,1,184350.78
4,1,0,1,13999.64
8,2,1,0,168152.76
2,4,1,0,35640.12
5,1,1,1,120088.17
4,2,1,1,74346.11
6,2,1,0,2955.46
4,2,0,1,146504.35
9,1,1,1,149602.54
0,1,1,0,53020.9
9,1,1,0,41788.25
3,1,0,1,74849.46
4,1,1,1,134417.31
10,2,1,1,75837.58
2,2,1,1,54869.54
8,1,1,0,35356.46
4,2,1,1,122141.13
8,1,0,1,119439.66
6,2,1,0,81999.53
4,1,1,1,120594.85
4,1,1,0,120770.75
1,1,0,0,134790.74
2,2,1,0,100137.7
0,1,0,0,158325.87
4,2,1,0,70007.67
8,1,1,0,88659.07
6,1,0,0,190889.13
7,2,1,1,56646.28
5,2,1,0,32999.1
5,1,0,1,178235.37
9,1,0,1,25448.31
5,2,1,0,84871.99
8,2,0,0,157822.54
4,1,0,0,84383.22
4,1,1,0,119216.46
6,1,1,0,82547.01
2,1,1,1,86764.46
4,2,1,0,197372.13
10,1,0,1,82872.64
10,2,1,1,129563.86
1,1,1,1,135388.89
2,2,0,1,4497.55
8,1,1,1,67885.37
7,2,1,0,111471.55
8,2,1,1,134407.93
6,1,1,0,108258.22
4,2,1,0,197528.62
8,1,1,1,139761.25
10,1,1,0,136119.96
7,2,1,1,197812.16
2,1,1,1,51972.92
4,2,1,0,99341.87
4,1,0,1,171345.02
9,1,1,0,119056.68
4,2,1,1,172601.62
9,2,0,1,104936.88
1,2,1,1,159044.1
0,1,1,0,83263.06
6,2,1,1,130910.78
2,1,1,0,126336.72
9,1,1,0,27980.8
